"gene","US","MH","GH","AN","sum","max_PBE","max_PBE_pop","chr","pos","max_PCAdapt","description","pathway_name","pathway_id","heatmap"
"Zm00001d043771",0,0,0,0,0,NA,NA,3,209623041,0.000452102143860662,"Putative phosphoethanolamine N-methyltransferase  ","phosphatidylcholine biosynthesis III","PWY4FS-3",11
"Zm00001d030131",1,1,1,1,4,1.24375451574449,"MH",1,108200639,2.27981548080993,"Choline-phosphate cytidylyltransferase 2","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d006837",1,1,1,0,3,1.80512837049319,"AN",2,217663179,4.41812703841451,"Phosphoethanolamine N-methyltransferase 3","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d011642",0,1,1,1,3,1.19880858143629,"AN",8,157263627,8.88420476811749,"Phosphoethanolamine N-methyltransferase 3","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d037643",1,1,1,0,3,0.844647131150473,"GH",6,132728067,1.01229559261543," phospholipase D4","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d049505",1,1,0,1,3,0.821737283297166,"GH",4,32685362,2.84377677772901,"Choline-phosphate cytidylyltransferase 2","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d015029",1,0,1,1,3,0.708718217404909,"AN",5,72788988,14.7599664906577,"Ethanolaminephosphotransferase  ","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d005770",1,1,1,0,3,0.694118210993956,"AN",2,187675666,0.680620007732532," phospholipase D8","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d042883",1,0,1,0,2,1.61474881710442,"AN",NA,NA,NA,"Probable methyltransferase PMT10","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d046508",0,0,1,1,2,1.25743747033311,"AN",9,93068252,0.294554453520708," phospholipase D5","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d016720",1,1,0,0,2,1.1006452959065,"US",5,174146922,13.4284485507873,"Serine decarboxylase","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d008827",0,1,1,0,2,1.05388169045947,"AN",8,21837793,1.19343609850711,"Probable choline kinase 2","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d022594",0,1,1,0,2,1.04780560142743,"AN",7,180729142,2.27118116872685," phospholipase D11","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d029684",0,1,0,1,2,0.991885260911239,"GH",1,82574696,47.8183615312549," phospholipase D9","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d053853",1,0,1,0,2,0.955613646249315,"AN",4,242206302,0.722461799213292,"Probable choline kinase 2","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d042763",1,1,0,0,2,0.885462266473096,"GH",3,179103617,0.995818946102268,NA,"superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d005808",1,0,0,1,2,0.630565374708005,"MH",2,189452279,0.39074476997409,"Probable ethanolamine kinase","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d014036",1,1,0,0,2,0.599376146318142,"GH",5,29983597,0.0770016341405772,"Probable methyltransferase PMT3","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d036718",1,0,0,0,1,1.27695764888327,"US",6,98735107,1.3209664995825,"Phospholipase D Z","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d032703",0,0,0,1,1,1.24375451574449,"MH",1,235326227,23.015264952763,"Probable methyltransferase PMT3","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d027386",0,0,1,0,1,1.1810847094608,"AN",1,4135558,16.3467950093259," phospholipase D15","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d014357",0,1,0,0,1,0.96248651436401,"GH",5,42513966,0.0193503243004358,"Choline-phosphate cytidylyltransferase 2","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d038891",0,0,1,0,1,0.803311771071037,"AN",6,166506800,1.48053191775736,"Phosphoethanolamine N-methyltransferase 3","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d015033",0,0,1,0,1,0.76043637122979,"AN",5,72856886,3.76437984785798," phospholipase D17","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d043770",1,0,0,0,1,0.744979639136625,"US",3,209513000,5.37284825826114,"Phosphoethanolamine N-methyltransferase 3","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d008727",0,0,0,1,1,0.723919839227199,"MH",8,17944712,3.87676886219074," phospholipase D2","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d050470",0,0,0,1,1,0.707232138686327,"MH",4,91093046,3.70273312239737,"Phospholipase D beta 1","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d040058",0,0,0,1,1,0.702156633311324,"MH",3,25406966,2.72492512609022,NA,"superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d020612",1,0,0,0,1,0.64936894672709,"US",7,125097478,8.71391646658963,"Choline/ethanolamine kinase  ","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d009075",0,0,1,0,1,0.583767280763106,"AN",8,34795897,25.6189861972948," phospholipase D16","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d037115",1,0,0,0,1,0.57589113727898,"US",6,112924207,17.200929070151,"Choline/ethanolaminephosphotransferase 1","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d009280",0,0,0,1,1,0.549305894334117,"MH",8,50948208,207.548023040866,NA,"superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d024528",1,0,0,0,1,0.499720558056296,"AN",10,76467467,2.41257813101781,"Choline-phosphate cytidylyltransferase B  ","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d015256",0,1,0,0,1,0.486274264947507,"GH",NA,NA,NA,"Phospholipase D beta 1","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d050694",1,0,0,0,1,0.478319780375382,"US",4,116207780,8.60062269284119,"Serine decarboxylase","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d009859",1,0,0,0,1,0.478319780375382,"US",NA,NA,NA,"Ankyrin like protein  ","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d043652",0,0,0,0,0,0.430215341679356,"AN",3,206064626,0.31547447562196,"Probable choline kinase 2","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d015818",0,0,0,0,0,0.370625350398008,"AN",NA,NA,NA,"Phospholipase D gamma 1","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d010257",0,0,0,0,0,0.330624882850874,"GH",8,106411135,0.147396493789282,NA,"superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d006257",0,0,0,0,0,0.329874097762972,"US",2,202917681,4.32099151379832," phospholipase D10","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d023573",0,0,0,0,0,0.313614609697137,"AN",NA,NA,NA,"Phospholipase D alpha 3","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d037946",0,0,0,0,0,0.305129396740801,"MH",6,143060630,0.00631464024240541," phospholipase D13","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d005484",0,0,0,0,0,0.278664457957761,"AN",2,175598171,24.222049517261," phospholipase D12","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d039670",0,0,0,0,0,0.274762921660518,"AN",3,11504827,4.58008213823262," phospholipase D1","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d038824",0,0,0,0,0,0.261003703070299,"US",6,165278736,4.51796554004163,"Probable choline kinase 2","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d029397",0,0,0,0,0,0.213029924064258,"AN",1,68937374,1.87972187585449," phospholipase D7","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d025632",0,0,0,0,0,0.158216037099728,"MH",NA,NA,NA,"Probable choline kinase 2","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d015399",0,0,0,0,0,NA,NA,5,88373477,16.1990606605799,"Choline-phosphate cytidylyltransferase 2","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d016301",0,0,0,0,0,NA,NA,5,156275822,3.31563120234811,"Inorganic pyrophosphatase 1","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d013483",0,0,0,0,0,NA,NA,5,12619060,1.94522316048821,"Choline/ethanolaminephosphotransferase 1","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d006262",0,0,0,0,0,NA,NA,2,203193579,0.472486268839147,"Phospholipase D delta","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d043771",0,0,0,0,0,NA,NA,3,209623041,0.000452102143860662,"Putative phosphoethanolamine N-methyltransferase  ","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d025636",0,0,0,0,0,NA,NA,NA,NA,NA,"Probable choline kinase 2","superpathway of choline biosynthesis","PWY-4762",12
"Zm00001d030131",1,1,1,1,4,1.24375451574449,"MH",1,108200639,2.27981548080993,"Choline-phosphate cytidylyltransferase 2","superpathway of phosphatidylcholine biosynthesis","PWY4FS-5",13
"Zm00001d006837",1,1,1,0,3,1.80512837049319,"AN",2,217663179,4.41812703841451,"Phosphoethanolamine N-methyltransferase 3","superpathway of phosphatidylcholine biosynthesis","PWY4FS-5",13
"Zm00001d011642",0,1,1,1,3,1.19880858143629,"AN",8,157263627,8.88420476811749,"Phosphoethanolamine N-methyltransferase 3","superpathway of phosphatidylcholine biosynthesis","PWY4FS-5",13
"Zm00001d049505",1,1,0,1,3,0.821737283297166,"GH",4,32685362,2.84377677772901,"Choline-phosphate cytidylyltransferase 2","superpathway of phosphatidylcholine biosynthesis","PWY4FS-5",13
"Zm00001d015029",1,0,1,1,3,0.708718217404909,"AN",5,72788988,14.7599664906577,"Ethanolaminephosphotransferase  ","superpathway of phosphatidylcholine biosynthesis","PWY4FS-5",13
"Zm00001d042883",1,0,1,0,2,1.61474881710442,"AN",NA,NA,NA,"Probable methyltransferase PMT10","superpathway of phosphatidylcholine biosynthesis","PWY4FS-5",13
"Zm00001d008827",0,1,1,0,2,1.05388169045947,"AN",8,21837793,1.19343609850711,"Probable choline kinase 2","superpathway of phosphatidylcholine biosynthesis","PWY4FS-5",13
"Zm00001d014036",1,1,0,0,2,0.599376146318142,"GH",5,29983597,0.0770016341405772,"Probable methyltransferase PMT3","superpathway of phosphatidylcholine biosynthesis","PWY4FS-5",13
"Zm00001d032703",0,0,0,1,1,1.24375451574449,"MH",1,235326227,23.015264952763,"Probable methyltransferase PMT3","superpathway of phosphatidylcholine biosynthesis","PWY4FS-5",13
"Zm00001d014357",0,1,0,0,1,0.96248651436401,"GH",5,42513966,0.0193503243004358,"Choline-phosphate cytidylyltransferase 2","superpathway of phosphatidylcholine biosynthesis","PWY4FS-5",13
"Zm00001d038891",0,0,1,0,1,0.803311771071037,"AN",6,166506800,1.48053191775736,"Phosphoethanolamine N-methyltransferase 3","superpathway of phosphatidylcholine biosynthesis","PWY4FS-5",13
"Zm00001d043770",1,0,0,0,1,0.744979639136625,"US",3,209513000,5.37284825826114,"Phosphoethanolamine N-methyltransferase 3","superpathway of phosphatidylcholine biosynthesis","PWY4FS-5",13
"Zm00001d037115",1,0,0,0,1,0.57589113727898,"US",6,112924207,17.200929070151,"Choline/ethanolaminephosphotransferase 1","superpathway of phosphatidylcholine biosynthesis","PWY4FS-5",13
"Zm00001d009280",0,0,0,1,1,0.549305894334117,"MH",8,50948208,207.548023040866,NA,"superpathway of phosphatidylcholine biosynthesis","PWY4FS-5",13
"Zm00001d024528",1,0,0,0,1,0.499720558056296,"AN",10,76467467,2.41257813101781,"Choline-phosphate cytidylyltransferase B  ","superpathway of phosphatidylcholine biosynthesis","PWY4FS-5",13
"Zm00001d051063",0,0,0,1,1,0.485389931306624,"MH",4,140062433,12.6697555878955,"Phosphatidyl-N-methylethanolamine N-methyltransferase","superpathway of phosphatidylcholine biosynthesis","PWY4FS-5",13
"Zm00001d009859",1,0,0,0,1,0.478319780375382,"US",NA,NA,NA,"Ankyrin like protein  ","superpathway of phosphatidylcholine biosynthesis","PWY4FS-5",13
"Zm00001d043652",0,0,0,0,0,0.430215341679356,"AN",3,206064626,0.31547447562196,"Probable choline kinase 2","superpathway of phosphatidylcholine biosynthesis","PWY4FS-5",13
"Zm00001d010257",0,0,0,0,0,0.330624882850874,"GH",8,106411135,0.147396493789282,NA,"superpathway of phosphatidylcholine biosynthesis","PWY4FS-5",13
"Zm00001d015399",0,0,0,0,0,NA,NA,5,88373477,16.1990606605799,"Choline-phosphate cytidylyltransferase 2","superpathway of phosphatidylcholine biosynthesis","PWY4FS-5",13
"Zm00001d013483",0,0,0,0,0,NA,NA,5,12619060,1.94522316048821,"Choline/ethanolaminephosphotransferase 1","superpathway of phosphatidylcholine biosynthesis","PWY4FS-5",13
"Zm00001d043771",0,0,0,0,0,NA,NA,3,209623041,0.000452102143860662,"Putative phosphoethanolamine N-methyltransferase  ","superpathway of phosphatidylcholine biosynthesis","PWY4FS-5",13
"Zm00001d030131",1,1,1,1,4,1.24375451574449,"MH",1,108200639,2.27981548080993,"Choline-phosphate cytidylyltransferase 2","phosphatidylcholine biosynthesis II","PWY4FS-2",14
"Zm00001d006837",1,1,1,0,3,1.80512837049319,"AN",2,217663179,4.41812703841451,"Phosphoethanolamine N-methyltransferase 3","phosphatidylcholine biosynthesis II","PWY4FS-2",14
"Zm00001d011642",0,1,1,1,3,1.19880858143629,"AN",8,157263627,8.88420476811749,"Phosphoethanolamine N-methyltransferase 3","phosphatidylcholine biosynthesis II","PWY4FS-2",14
"Zm00001d049505",1,1,0,1,3,0.821737283297166,"GH",4,32685362,2.84377677772901,"Choline-phosphate cytidylyltransferase 2","phosphatidylcholine biosynthesis II","PWY4FS-2",14
"Zm00001d015029",1,0,1,1,3,0.708718217404909,"AN",5,72788988,14.7599664906577,"Ethanolaminephosphotransferase  ","phosphatidylcholine biosynthesis II","PWY4FS-2",14
"Zm00001d042883",1,0,1,0,2,1.61474881710442,"AN",NA,NA,NA,"Probable methyltransferase PMT10","phosphatidylcholine biosynthesis II","PWY4FS-2",14
"Zm00001d014036",1,1,0,0,2,0.599376146318142,"GH",5,29983597,0.0770016341405772,"Probable methyltransferase PMT3","phosphatidylcholine biosynthesis II","PWY4FS-2",14
"Zm00001d032703",0,0,0,1,1,1.24375451574449,"MH",1,235326227,23.015264952763,"Probable methyltransferase PMT3","phosphatidylcholine biosynthesis II","PWY4FS-2",14
"Zm00001d014357",0,1,0,0,1,0.96248651436401,"GH",5,42513966,0.0193503243004358,"Choline-phosphate cytidylyltransferase 2","phosphatidylcholine biosynthesis II","PWY4FS-2",14
"Zm00001d038891",0,0,1,0,1,0.803311771071037,"AN",6,166506800,1.48053191775736,"Phosphoethanolamine N-methyltransferase 3","phosphatidylcholine biosynthesis II","PWY4FS-2",14
"Zm00001d043770",1,0,0,0,1,0.744979639136625,"US",3,209513000,5.37284825826114,"Phosphoethanolamine N-methyltransferase 3","phosphatidylcholine biosynthesis II","PWY4FS-2",14
"Zm00001d037115",1,0,0,0,1,0.57589113727898,"US",6,112924207,17.200929070151,"Choline/ethanolaminephosphotransferase 1","phosphatidylcholine biosynthesis II","PWY4FS-2",14
"Zm00001d009280",0,0,0,1,1,0.549305894334117,"MH",8,50948208,207.548023040866,NA,"phosphatidylcholine biosynthesis II","PWY4FS-2",14
"Zm00001d024528",1,0,0,0,1,0.499720558056296,"AN",10,76467467,2.41257813101781,"Choline-phosphate cytidylyltransferase B  ","phosphatidylcholine biosynthesis II","PWY4FS-2",14
"Zm00001d009859",1,0,0,0,1,0.478319780375382,"US",NA,NA,NA,"Ankyrin like protein  ","phosphatidylcholine biosynthesis II","PWY4FS-2",14
"Zm00001d010257",0,0,0,0,0,0.330624882850874,"GH",8,106411135,0.147396493789282,NA,"phosphatidylcholine biosynthesis II","PWY4FS-2",14
"Zm00001d015399",0,0,0,0,0,NA,NA,5,88373477,16.1990606605799,"Choline-phosphate cytidylyltransferase 2","phosphatidylcholine biosynthesis II","PWY4FS-2",14
"Zm00001d013483",0,0,0,0,0,NA,NA,5,12619060,1.94522316048821,"Choline/ethanolaminephosphotransferase 1","phosphatidylcholine biosynthesis II","PWY4FS-2",14
"Zm00001d043771",0,0,0,0,0,NA,NA,3,209623041,0.000452102143860662,"Putative phosphoethanolamine N-methyltransferase  ","phosphatidylcholine biosynthesis II","PWY4FS-2",14
"Zm00001d018595",1,1,1,1,4,1.3355809354829,"US",7,180280,31.8946934346317,"Sulfoquinovosyl transferase SQD2","sulfoquinovosyl diacylglycerol biosynthesis","PWYQT-4427",15
"Zm00001d008600",1,1,0,0,2,0.770223020473824,"MH",8,14158307,10.0559668238299,"Sulfoquinovosyl transferase SQD2","sulfoquinovosyl diacylglycerol biosynthesis","PWYQT-4427",15
"Zm00001d009967",0,0,1,0,1,0.583890776150978,"GH",8,92809419,0.410353681482008,"UDP-sulfoquinovose synthase chloroplastic","sulfoquinovosyl diacylglycerol biosynthesis","PWYQT-4427",15
"Zm00001d028539",0,0,0,0,0,0.373053017274228,"US",1,38647089,1.14235938230291,"Sulfoquinovosyl transferase SQD2","sulfoquinovosyl diacylglycerol biosynthesis","PWYQT-4427",15
"Zm00001d047849",0,0,0,0,0,0.293893282451162,"MH",9,143268913,0.119916506634819,"Sulfoquinovosyl transferase SQD2","sulfoquinovosyl diacylglycerol biosynthesis","PWYQT-4427",15
"Zm00001d053957",1,1,1,0,3,1.56511152729365,"US",4,244195837,8.48944775201261,"Phosphatidate cytidylyltransferase  ","CDP-diacylglycerol biosynthesis I","PWY-5667",16
"Zm00001d007638",1,1,1,0,3,1.26297895128879,"US",2,236713324,0.000133146730262701," phospholipid synthesis1","CDP-diacylglycerol biosynthesis I","PWY-5667",16
"Zm00001d042876",1,0,1,1,3,1.1897731670655,"MH",3,182600165,3.87437330437564,"Phospholipid/glycerol acyltransferase family protein","CDP-diacylglycerol biosynthesis I","PWY-5667",16
"Zm00001d032973",1,1,0,1,3,1.1810847094608,"AN",1,245151413,30.6957888553864,"Glycerol-3-phosphate acyltransferase 5","CDP-diacylglycerol biosynthesis I","PWY-5667",16
"Zm00001d048766",1,1,0,1,3,1.02209854853866,"AN",4,5225252,1.81946533118201," phospholipid synthesis2","CDP-diacylglycerol biosynthesis I","PWY-5667",16
"Zm00001d013935",1,1,1,0,3,0.96248651436401,"GH",5,25233160,0.765408246551896,"WAPL (Wings apart-like protein regulation of heterochromatin) protein","CDP-diacylglycerol biosynthesis I","PWY-5667",16
"Zm00001d034732",0,1,1,1,3,0.828097150260428,"AN",1,300959030,6.41879151885412,"Glycerol-3-phosphate acyltransferase 1  ","CDP-diacylglycerol biosynthesis I","PWY-5667",16
"Zm00001d053101",1,0,1,1,3,0.648005851616146,"AN",4,213757018,3.20532748238843,NA,"CDP-diacylglycerol biosynthesis I","PWY-5667",16
"Zm00001d042813",1,0,1,0,2,1.24375451574449,"MH",3,181000605,0.389934984347712," glycerol-3-phosphosphate acyltransferase1","CDP-diacylglycerol biosynthesis I","PWY-5667",16
"Zm00001d014425",0,1,1,0,2,1.1897731670655,"MH",5,46343893,134.293008319,"Glycerol-3-phosphate acyltransferase  ","CDP-diacylglycerol biosynthesis I","PWY-5667",16
"Zm00001d043267",1,0,1,0,2,1.11256509005226,"US",3,193840470,68.9391869846264,"Probable 1-acyl-sn-glycerol-3-phosphate acyltransferase 4","CDP-diacylglycerol biosynthesis I","PWY-5667",16
"Zm00001d011430",1,0,1,0,2,1.00242644234479,"MH",8,150347565,1.82082871746423,"Glycerol-3-phosphate acyltransferase 1","CDP-diacylglycerol biosynthesis I","PWY-5667",16
"Zm00001d021675",1,1,0,0,2,0.821737283297166,"GH",7,159790282,7.17029164702211,"glycerol-3-phosphate acyltransferase 9","CDP-diacylglycerol biosynthesis I","PWY-5667",16
"Zm00001d030117",0,1,1,0,2,0.707232138686327,"MH",1,107095765,0.027588943154461,"Glycerol-3-phosphate acyltransferase chloroplastic","CDP-diacylglycerol biosynthesis I","PWY-5667",16
"Zm00001d006153",1,1,0,0,2,0.628874146766941,"US",2,199939530,4.25907286094638,"1-acylglycerol-3-phosphate O-acyltransferase","CDP-diacylglycerol biosynthesis I","PWY-5667",16
"Zm00001d041596",0,0,0,1,1,0.845643177089361,"AN",3,129159900,0.0528462823650112,"Probable glycerol-3-phosphate acyltransferase 2","CDP-diacylglycerol biosynthesis I","PWY-5667",16
"Zm00001d005587",1,0,0,0,1,0.669448743776509,"US",2,179828570,0.179323996934346,"Phosphatidate cytidylyltransferase  ","CDP-diacylglycerol biosynthesis I","PWY-5667",16
"Zm00001d038366",0,0,0,1,1,0.601670501337319,"AN",6,155606429,4.86145894856883,"Glycerol-3-phosphate acyltransferase 5","CDP-diacylglycerol biosynthesis I","PWY-5667",16
"Zm00001d027810",0,1,0,0,1,0.584847227823541,"GH",1,14253664,4.15736887046142,"Glycerol-3-phosphate acyltransferase 5","CDP-diacylglycerol biosynthesis I","PWY-5667",16
"Zm00001d049616",0,1,0,0,1,0.552579608244109,"GH",4,37703029,4.69885151349418,"Glycerol-3-phosphate acyltransferase 1","CDP-diacylglycerol biosynthesis I","PWY-5667",16
"Zm00001d032730",0,0,1,0,1,0.549305894334117,"MH",NA,NA,NA,"Phosphatidate cytidylyltransferase 3","CDP-diacylglycerol biosynthesis I","PWY-5667",16
"Zm00001d010520",0,1,0,0,1,0.528886884074045,"GH",8,118977313,0.0133053168712128,"Glycerol-3-phosphate acyltransferase 5","CDP-diacylglycerol biosynthesis I","PWY-5667",16
"Zm00001d007860",0,0,1,0,1,0.506726740164049,"MH",2,241035221,0.113698237139727,"Phosphatidate cytidylyltransferase 3","CDP-diacylglycerol biosynthesis I","PWY-5667",16
"Zm00001d033915",0,0,1,0,1,0.453120898010617,"MH",1,278512308,0.0223469632358968,"Glycerol-3-phosphate acyltransferase 5","CDP-diacylglycerol biosynthesis I","PWY-5667",16
"Zm00001d044136",0,0,0,0,0,0.446802594674195,"AN",3,220101547,21.9581586985921,"Glycerol-3-phosphate acyltransferase 1","CDP-diacylglycerol biosynthesis I","PWY-5667",16
"Zm00001d012701",0,0,0,0,0,0.440675857704803,"AN",8,178881665,1.67493655657792,"Phosphatidate cytidylyltransferase  ","CDP-diacylglycerol biosynthesis I","PWY-5667",16
"Zm00001d040265",0,0,0,0,0,0.40281788738593,"GH",3,35056973,33.4532453210793,"Glycerol-3-phosphate acyltransferase 1  ","CDP-diacylglycerol biosynthesis I","PWY-5667",16
